,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi
948,2,3,6,9,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
949,0,6,5,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
950,2,6,3,6,45,16,30,33,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
951,0,6,5,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
952,1,24,6,15,0,1,30,10,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
953,1,24,5,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
954,1,1,3,7,0,19,10,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955,0,1,6,5,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
956,1,21,3,9,30,16,20,6,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
957,0,18,6,19,30,22,15,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
958,1,3,3,16,0,21,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
959,1,9,5,2,15,19,0,16,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
960,1,6,6,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
961,1,6,3,7,20,12,30,5,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
962,0,3,5,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
963,2,12,6,20,0,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
964,0,9,4,17,0,19,35,2,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
965,1,1,4,20,25,19,10,22,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
966,2,6,3,8,0,18,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
967,0,18,5,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
968,2,9,3,16,50,4,25,35,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
969,1,21,3,7,0,18,25,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
970,0,24,6,19,30,22,15,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
971,1,27,5,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
972,0,3,4,14,25,16,55,2,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
973,0,9,5,6,20,7,40,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
974,2,12,6,7,0,5,25,22,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
975,1,12,6,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
976,0,6,6,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
977,2,18,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
978,0,6,3,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,1,9,6,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980,1,9,5,20,0,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
981,0,15,6,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
982,1,24,5,16,0,1,30,9,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
983,1,15,3,22,50,23,0,24,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
984,1,6,4,15,15,20,5,4,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
985,1,15,3,6,40,21,55,15,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
986,0,15,4,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
987,2,1,4,10,0,10,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
988,1,12,5,17,0,19,10,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
989,0,15,6,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
990,0,15,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
991,1,18,5,7,35,23,30,15,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
992,1,27,3,7,0,18,50,11,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
993,0,3,6,11,35,14,0,2,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
994,1,6,3,11,40,21,0,9,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
995,0,27,3,14,55,17,50,2,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
996,0,21,3,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
997,1,27,6,17,0,1,30,8,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
998,0,24,3,9,50,12,35,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
999,2,24,5,12,0,11,10,23,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000,0,21,6,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1001,2,24,6,11,45,12,35,24,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1002,0,9,4,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1003,1,6,6,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1004,1,6,3,16,55,7,40,14,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1005,1,9,3,4,0,19,45,15,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1006,1,15,6,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1007,1,12,6,8,25,16,20,7,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1008,1,15,6,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1009,0,21,6,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1010,0,1,6,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1011,2,9,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1012,1,27,6,17,40,8,15,14,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1013,1,1,5,20,25,9,45,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1014,1,21,3,11,40,18,25,6,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,1,21,5,6,30,4,40,22,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1016,1,21,5,14,5,12,0,21,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,1,6,3,16,40,9,15,16,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1018,0,21,5,21,0,23,50,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1019,1,1,4,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,0,15,6,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1021,0,12,6,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1022,2,9,3,6,50,19,15,36,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1023,2,21,5,12,0,19,15,7,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1024,1,15,6,7,35,12,10,4,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1025,1,3,6,4,55,19,0,14,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1026,1,24,3,7,45,11,30,3,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,0,3,3,22,45,0,10,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1028,0,15,4,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1029,0,9,5,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1030,0,3,6,11,40,13,55,2,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1031,1,9,5,16,30,12,0,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1032,1,1,6,10,0,19,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1033,1,15,5,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1034,1,6,3,7,0,13,20,6,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1035,1,12,6,10,0,12,35,26,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1036,1,27,6,7,0,21,0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1037,2,15,5,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1038,0,3,5,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1039,1,9,5,22,50,19,0,20,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,0,1,6,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1041,1,12,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1042,1,3,3,10,20,18,50,8,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1043,1,15,5,4,55,19,15,14,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1044,0,24,3,20,55,23,50,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,0,6,5,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1046,0,1,5,14,25,16,55,2,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047,1,24,6,6,50,22,30,15,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1048,1,9,6,11,55,22,30,10,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1049,0,15,5,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1050,0,18,5,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1051,0,6,5,13,15,14,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1052,0,3,6,21,5,0,20,3,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1053,0,1,4,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1054,1,21,3,17,45,1,35,7,50,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1055,0,27,6,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1056,2,27,6,23,5,19,0,19,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1057,1,6,3,6,0,18,50,12,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1058,1,12,6,14,5,12,0,21,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1059,0,3,3,18,55,21,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060,0,9,6,6,0,9,10,3,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1061,0,6,5,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1062,1,12,6,11,15,18,30,7,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1063,1,3,3,11,30,1,35,14,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1064,1,6,3,7,5,19,15,12,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1065,0,9,5,11,30,14,20,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1066,0,24,3,8,30,11,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1067,1,9,6,10,35,15,35,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1068,1,1,6,15,15,1,30,10,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1069,0,1,4,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1070,1,9,5,9,15,19,15,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1071,1,12,6,20,0,18,15,22,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1072,1,15,5,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1073,0,6,6,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1074,1,1,6,16,0,1,30,9,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1075,1,1,4,16,30,9,20,16,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1076,1,21,3,7,5,18,50,11,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1077,2,9,4,21,25,19,0,21,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1078,0,1,4,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1079,1,6,6,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1080,2,27,5,15,5,1,30,10,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1081,0,6,4,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1082,2,24,6,9,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1083,1,1,6,20,55,19,0,22,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1084,0,9,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1085,2,18,5,5,50,23,15,17,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1086,2,12,3,6,45,13,55,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1087,1,3,3,23,5,4,25,5,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1088,2,9,5,12,0,11,10,23,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089,1,1,5,20,25,18,0,21,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1090,2,24,6,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1091,2,6,3,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1092,0,18,3,17,15,19,45,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1093,1,1,3,9,30,16,20,6,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1094,1,24,3,21,10,4,45,7,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1095,1,15,3,8,55,9,0,24,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1096,0,6,6,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1097,1,9,4,10,0,19,15,9,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1098,1,1,6,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1099,0,27,5,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100,1,1,6,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1101,2,1,4,16,50,15,5,22,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1102,0,12,4,19,30,22,15,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1103,0,6,5,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1104,0,9,3,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1105,1,1,5,14,5,19,50,5,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1106,1,21,3,18,40,10,25,15,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1107,1,6,3,9,45,15,55,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1108,2,6,5,7,0,5,25,22,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1109,0,27,4,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1110,1,1,3,11,20,15,25,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,1,15,6,20,25,1,30,5,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1112,0,18,6,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,1,27,3,7,30,21,0,13,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1114,1,18,5,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1115,1,3,6,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1116,0,6,6,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1117,1,24,6,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1118,1,1,6,6,0,12,35,6,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1119,1,6,4,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1120,2,6,3,19,10,4,25,33,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1121,0,3,4,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,1,21,5,14,0,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1123,0,15,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1124,0,12,5,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1125,2,15,6,20,0,19,0,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1126,0,18,6,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1127,1,12,5,8,25,9,20,24,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,0,9,5,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129,0,6,6,11,40,13,55,2,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1130,2,9,6,10,0,5,25,19,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,1,21,3,8,0,13,15,5,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1132,0,9,5,11,0,14,15,3,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1133,1,9,4,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1134,1,27,3,10,45,15,30,4,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1135,1,24,6,6,40,19,15,12,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1136,1,15,3,8,15,18,40,10,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1137,1,12,6,3,50,19,15,15,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1138,1,12,6,15,10,20,0,4,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1139,0,18,5,21,5,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1140,1,1,3,11,50,11,35,23,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1141,1,3,6,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1142,0,9,3,20,55,23,50,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,1,15,6,8,0,4,25,20,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1144,0,6,5,21,5,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1145,0,15,3,20,30,23,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1146,0,27,3,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1147,0,1,6,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1148,0,1,3,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149,1,3,6,9,0,19,15,10,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1150,0,6,5,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1151,0,24,3,17,15,19,45,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1152,0,12,5,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1153,1,6,5,20,0,20,45,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1154,1,12,6,16,30,22,35,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1155,0,1,6,13,15,14,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1156,1,24,5,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1157,0,1,4,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1158,1,9,5,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1159,0,12,6,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1160,0,12,4,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1161,0,27,5,4,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,1,9,5,17,0,14,25,21,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,1,18,3,21,25,5,5,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1164,1,15,6,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1165,0,15,5,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1166,1,9,5,11,40,21,0,9,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1167,1,1,3,16,55,11,25,18,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1168,0,9,6,19,30,20,45,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1169,0,15,5,13,15,15,35,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1170,0,9,5,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1171,0,3,5,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1172,2,12,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1173,1,1,6,10,20,21,0,10,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1174,1,27,3,17,30,19,45,26,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1175,2,9,5,5,50,12,30,30,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1176,1,15,6,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1177,0,9,5,17,45,20,5,2,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1178,1,6,6,15,10,20,0,4,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1179,1,3,3,8,0,7,40,23,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1180,1,3,3,15,5,1,35,10,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1181,1,24,5,20,20,9,5,12,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1182,2,9,4,19,10,19,0,23,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
